AgeGroup,Differentiation,Stemness
"Age[20,60)",0.077312388,0.070414859
"Age[20,60)",0.08123543,0.051848794
"Age[20,60)",0.073198972,0.063874603
"Age[20,60)",0.071993928,0.058634221
"Age[20,60)",0.087875691,0.062284666
"Age[20,60)",0.058949104,0.06883189
"Age[20,60)",0.086758618,0.07037663
"Age[20,60)",0.079422209,0.091707597
"Age[20,60)",0.081090902,0.064360065
"Age[20,60)",0.072485017,0.041374689
"Age[20,60)",0.067947466,0.080338104
"Age[20,60)",0.082379859,0.067508726
"Age[20,60)",0.096453975,0.084083256
"Age[20,60)",0.087049293,0.083488362
"Age[20,60)",0.076275745,0.062154473
"Age[20,60)",0.101010607,0.083631806
"Age[20,60)",0.085409628,0.087290932
"Age[20,60)",0.069090859,0.062919378
"Age[20,60)",0.057465867,0.047206236
"Age[20,60)",0.073827111,0.061630081
"Age[20,60)",0.077868596,0.060165764
"Age[20,60)",0.08052779,0.067625709
"Age[20,60)",0.065857829,0.082757941
"Age[20,60)",0.075898514,0.034519232
"Age[20,60)",0.078129104,0.047650872
"Age[20,60)",0.081656482,0.068997913
"Age[20,60)",0.087854063,0.074872301
"Age[20,60)",0.071528169,0.052279899
"Age[20,60)",0.085548091,0.080166146
"Age[20,60)",0.069350362,0.084304802
"Age[20,60)",0.080864567,0.090901179
"Age[20,60)",0.051791011,0.05430187
"Age[20,60)",0.072963088,0.066161203
"Age[20,60)",0.078894899,0.062412699
"Age[20,60)",0.06274259,0.043495983
"Age[20,60)",0.079038048,0.058158072
"Age[20,60)",0.06458337,0.058638416
"Age[20,60)",0.082488538,0.067607623
"Age[20,60)",0.078489018,0.059794412
"Age[20,60)",0.071540913,0.0772399
"Age[20,60)",0.068913323,0.081518817
"Age[20,60)",0.089023741,0.079121738
"Age[20,60)",0.061089456,0.041904595
"Age[20,60)",0.096078597,0.088245089
"Age[20,60)",0.084315584,0.076714291
"Age[20,60)",0.076323157,0.043029891
"Age[20,60)",0.082473444,0.061488296
"Age[20,60)",0.079042214,0.052410509
"Age[20,60)",0.091517235,0.073617233
"Age[20,60)",0.096261403,0.078217665
"Age[20,60)",0.07891359,0.049441959
"Age[20,60)",0.079409872,0.055647401
"Age[20,60)",0.068978856,0.046544302
"Age[20,60)",0.064307966,0.034884737
"Age[20,60)",0.054817571,0.037217616
"Age[20,60)",0.07709237,0.087482009
"Age[20,60)",0.060620312,0.047271395
"Age[20,60)",0.086035655,0.082132711
"Age[20,60)",0.092247622,0.04334999
"Age[20,60)",0.078911684,0.06021882
"Age[20,60)",0.076651443,0.057492462
"Age[20,60)",0.072135269,0.066702926
"Age[20,60)",0.088434771,0.082224437
"Age[20,60)",0.061378953,0.024971803
"Age[20,60)",0.052319003,0.069391912
"Age[20,60)",0.089160288,0.068968421
"Age[20,60)",0.08701152,0.075652561
"Age[20,60)",0.078307924,0.09607861
"Age[20,60)",0.080395445,0.071183775
"Age[20,60)",0.070529751,0.048719084
"Age[20,60)",0.08103523,0.056480489
"Age[20,60)",0.074026067,0.062313295
"Age[20,60)",0.068336617,0.044279107
"Age[20,60)",0.073768241,0.052133995
"Age[20,60)",0.087060985,0.093169681
"Age[20,60)",0.072033153,0.036588538
"Age[20,60)",0.076039152,0.08498076
"Age[20,60)",0.086068729,0.078470538
"Age[20,60)",0.092719437,0.063471907
"Age[20,60)",0.074043958,0.078670756
"Age[20,60)",0.072022398,0.075777426
"Age[20,60)",0.072077317,0.055297536
"Age[20,60)",0.073498002,0.061185373
"Age[20,60)",0.080459354,0.064160454
"Age[20,60)",0.076981688,0.041361258
"Age[20,60)",0.088268332,0.080454209
"Age[20,60)",0.079135743,0.079929145
"Age[20,60)",0.067402998,0.069977108
"Age[20,60)",0.074258102,0.057656803
"Age[20,60)",0.080596427,0.080965233
"Age[20,60)",0.072029915,0.074080525
"Age[20,60)",0.087133768,0.071084423
"Age[20,60)",0.086547293,0.081078849
"Age[20,60)",0.050860424,0.052174994
"Age[20,60)",0.085528054,0.090794836
"Age[20,60)",0.080551057,0.076953155
"Age[20,60)",0.081824106,0.057769771
"Age[20,60)",0.058039678,0.057565944
"Age[20,60)",0.056787723,0.054466528
"Age[20,60)",0.078203209,0.063945697
"Age[20,60)",0.044033899,0.048316582
"Age[20,60)",0.082716849,0.07388302
"Age[20,60)",0.044775262,0.049175482
"Age[20,60)",0.054494734,0.081732192
"Age[20,60)",0.089673899,0.070414065
"Age[20,60)",0.084119231,0.065184891
"Age[20,60)",0.082543618,0.058262378
"Age[20,60)",0.093853205,0.074121244
"Age[20,60)",0.052144173,0.052479926
"Age[20,60)",0.082725291,0.057672879
"Age[20,60)",0.087939461,0.083583472
"Age[20,60)",0.070010496,0.066055572
"Age[20,60)",0.087103591,0.092461093
"Age[20,60)",0.075541844,0.036587374
"Age[20,60)",0.067309876,0.041548135
"Age[20,60)",0.085031262,0.066516987
"Age[20,60)",0.068399529,0.063152933
"Age[20,60)",0.080750248,0.039004452
"Age[20,60)",0.070789987,0.069492103
"Age[20,60)",0.081501348,0.066659195
"Age[20,60)",0.080778002,0.055664019
"Age[20,60)",0.071014958,0.070112318
"Age[20,60)",0.044623631,0.025926867
"Age[20,60)",0.075134198,0.055770504
"Age[20,60)",0.050906581,0.036340766
"Age[20,60)",0.065735338,0.084275975
"Age[20,60)",0.076401697,0.021751131
"Age[20,60)",0.051803433,0.047922259
"Age[20,60)",0.085532838,0.039859186
"Age[20,60)",0.078926831,0.040414885
"Age[20,60)",0.078434513,0.063783036
"Age[20,60)",0.077760327,0.084879979
"Age[20,60)",0.072392946,0.064052863
"Age[20,60)",0.092765023,0.083674512
"Age[20,60)",0.081134316,0.078821507
"Age[20,60)",0.05735709,0.043977503
"Age[20,60)",0.049713819,0.047797023
"Age[20,60)",0.077457193,0.058810142
"Age[20,60)",0.094968069,0.048057648
"Age[20,60)",0.066300967,0.020914616
"Age[20,60)",0.078200205,0.099741797
"Age[20,60)",0.065649426,0.076746082
"Age[20,60)",0.077918934,0.066712944
"Age[20,60)",0.069445638,0.07200614
"Age[20,60)",0.080436475,0.065903837
"Age[20,60)",0.058327644,0.042326342
"Age[20,60)",0.090299717,0.062596221
"Age[20,60)",0.06256264,0.051616808
"Age[20,60)",0.086608331,0.05948931
"Age[20,60)",0.071879156,0.019724686
"Age[20,60)",0.074788831,0.082345551
"Age[20,60)",0.073778548,0.071904101
"Age[20,60)",0.080262142,0.065039143
"Age[20,60)",0.076323744,0.074941248
"Age[20,60)",0.068796103,0.067887355
"Age[20,60)",0.054212679,0.048301141
"Age[20,60)",0.068689679,0.075338501
"Age[20,60)",0.059401367,0.051789953
"Age[20,60)",0.086896917,0.069360915
"Age[20,60)",0.088779204,0.08266353
"Age[20,60)",0.088191125,0.067246245
"Age[20,60)",0.063487245,0.048198802
"Age[20,60)",0.080251448,0.057922364
"Age[20,60)",0.068580892,0.071349788
"Age[20,60)",0.087454976,0.091126812
"Age[20,60)",0.07331917,0.078282385
"Age[20,60)",0.086968743,0.058388142
"Age[20,60)",0.085530984,0.075215597
"Age[20,60)",0.080540028,0.090318341
"Age[20,60)",0.08001369,0.089285095
"Age[20,60)",0.084356387,0.069649974
"Age[20,60)",0.075069575,0.071084895
"Age[20,60)",0.068323332,0.062165788
"Age[20,60)",0.08083967,0.087025543
"Age[20,60)",0.059493449,0.049179738
"Age[20,60)",0.086061603,0.068585236
"Age[20,60)",0.078330616,0.045916352
"Age[20,60)",0.094307482,0.089881444
"Age[20,60)",0.049267945,0.036656283
"Age[20,60)",0.080818648,0.056029339
"Age[20,60)",0.079374198,0.081638698
"Age[20,60)",0.070033723,0.039009123
"Age[20,60)",0.05753595,0.056160983
"Age[20,60)",0.062670088,0.058034799
"Age[20,60)",0.054290016,0.075249317
"Age[20,60)",0.077985195,0.058978515
"Age[20,60)",0.068385506,0.085754409
"Age[20,60)",0.108114276,0.074493343
"Age[20,60)",0.082670496,0.049430915
"Age[20,60)",0.063111955,0.062601011
"Age[20,60)",0.067856219,0.036967293
"Age[20,60)",0.07548533,0.056316533
"Age[20,60)",0.082133831,0.038292738
"Age[20,60)",0.050210923,0.057478659
"Age[20,60)",0.059582845,0.050838174
"Age[20,60)",0.080461703,0.067495011
"Age[20,60)",0.053672782,0.06533168
"Age[20,60)",0.042413664,0.031941917
"Age[20,60)",0.078174587,0.057368258
"Age[20,60)",0.078151836,0.079613508
"Age[20,60)",0.066133468,0.038951671
"Age[20,60)",0.087460013,0.044853219
"Age[20,60)",0.056933661,0.046955484
"Age[20,60)",0.092653533,0.087867844
"Age[20,60)",0.071854728,0.039155727
"Age[20,60)",0.082812993,0.062480153
"Age[20,60)",0.064624587,0.041165549
"Age[20,60)",0.077854855,0.052675843
"Age[20,60)",0.060799584,0.057267265
"Age[20,60)",0.078365749,0.04882992
"Age[20,60)",0.047633735,0.040780194
"Age[20,60)",0.077331409,0.079555239
"Age[20,60)",0.083550565,0.071952385
"Age[20,60)",0.072603208,0.06061922
"Age[20,60)",0.070474241,0.054753773
"Age[20,60)",0.101156637,0.062427245
"Age[20,60)",0.057552909,0.056451647
"Age[20,60)",0.061962077,0.047439769
"Age[20,60)",0.088141387,0.042403931
"Age[20,60)",0.052606025,0.051101965
"Age[20,60)",0.054940002,0.045174299
"Age[20,60)",0.073507083,0.076645821
"Age[20,60)",0.080162069,0.07821748
"Age[20,60)",0.09596377,0.096366268
"Age[20,60)",0.066072209,0.059330668
"Age[20,60)",0.095402915,0.099753095
"Age[20,60)",0.088959258,0.088377642
"Age[20,60)",0.079536844,0.073315905
"Age[20,60)",0.093488334,0.091698919
"Age[20,60)",0.062877596,0.064504612
"Age[20,60)",0.075035244,0.060015925
"Age[20,60)",0.080906234,0.060918261
"Age[20,60)",0.097917099,0.057336062
"Age[20,60)",0.109381181,0.080609148
"Age[20,60)",0.072527354,0.062273043
"Age[20,60)",0.079220188,0.107261408
"Age[20,60)",0.080213063,0.068935143
"Age[20,60)",0.07225808,0.055876726
"Age[20,60)",0.085072718,0.061051535
"Age[20,60)",0.071456207,0.055584544
"Age[20,60)",0.08695135,0.066754617
"Age[20,60)",0.084259845,0.077391655
"Age[20,60)",0.075675116,0.067057491
"Age[20,60)",0.051481481,0.075196962
"Age[20,60)",0.066438709,0.065491608
"Age[20,60)",0.075618147,0.072387767
"Age[20,60)",0.064597385,0.035225189
"Age[20,60)",0.055066199,0.055066811
"Age[20,60)",0.084210145,0.074977529
"Age[20,60)",0.077055271,0.082679795
"Age[20,60)",0.061188982,0.05384953
"Age[20,60)",0.086892577,0.056823659
"Age[20,60)",0.061720335,0.046885141
"Age[20,60)",0.070044181,0.054817049
"Age[20,60)",0.079511149,0.060401483
"Age[20,60)",0.065750853,0.043666538
"Age[20,60)",0.073535625,0.07283722
"Age[20,60)",0.073264743,0.044473904
"Age[20,60)",0.064896416,0.082143959
"Age[20,60)",0.10038875,0.077135606
"Age[20,60)",0.082560683,0.085506077
"Age[20,60)",0.063658682,0.068229608
"Age[20,60)",0.075200107,0.063467983
"Age[20,60)",0.067843853,0.065925656
"Age[20,60)",0.066155755,0.060916122
"Age[20,60)",0.073414752,0.074748603
"Age[20,60)",0.09357809,0.032952839
"Age[20,60)",0.070174653,0.042425987
"Age[20,60)",0.068785172,0.051871545
"Age[20,60)",0.050892515,0.045339705
"Age[20,60)",0.066992533,0.052515702
"Age[20,60)",0.061698887,0.069027582
"Age[20,60)",0.065080452,0.053158908
"Age[20,60)",0.070641437,0.066995022
"Age[20,60)",0.087231263,0.104085046
"Age[20,60)",0.086852459,0.073362022
"Age[20,60)",0.073937779,0.07755168
"Age[20,60)",0.071866349,0.054634773
"Age[20,60)",0.076700157,0.07160112
"Age[20,60)",0.079252933,0.070708612
"Age[20,60)",0.091546418,0.070836538
"Age[20,60)",0.071393372,0.049729075
"Age[20,60)",0.090057154,0.082359379
"Age[20,60)",0.062841038,0.047117329
"Age[20,60)",0.076702618,0.075598453
"Age[20,60)",0.074519519,0.04289752
"Age[20,60)",0.087724629,0.092591364
"Age[20,60)",0.071519716,0.07054593
"Age[20,60)",0.077902474,0.070396218
"Age[20,60)",0.062286556,0.064834602
"Age[20,60)",0.072492771,0.050437999
"Age[20,60)",0.05737042,0.05686348
"Age[20,60)",0.084270743,0.046350079
"Age[20,60)",0.060993703,0.053562701
"Age[20,60)",0.075764221,0.039969559
"Age[20,60)",0.059472696,0.078238841
"Age[20,60)",0.075023037,0.081322724
"Age[20,60)",0.072516799,0.060118756
"Age[20,60)",0.052013092,0.016765631
"Age[20,60)",0.05785979,0.036411829
"Age[20,60)",0.073235887,0.057516092
"Age[20,60)",0.062708849,0.051507711
"Age[20,60)",0.062653363,0.042475781
"Age[20,60)",0.06502048,0.064287635
"Age[20,60)",0.075790336,0.0652712
"Age[20,60)",0.059703016,0.083837237
"Age[20,60)",0.077692491,0.048283746
"Age[20,60)",0.084281289,0.101348594
"Age[20,60)",0.084678215,0.04808125
"Age[20,60)",0.06606329,0.037627502
"Age[20,60)",0.077291059,0.102196663
"Age[20,60)",0.079731198,0.064575645
"Age[20,60)",0.052597835,0.051996852
"Age[20,60)",0.075906216,0.081282872
"Age[20,60)",0.062550243,0.048697316
"Age[20,60)",0.08426181,0.074250486
"Age[20,60)",0.077817337,0.070416153
"Age[20,60)",0.062948213,0.066084987
"Age[20,60)",0.06549245,0.055277377
"Age[20,60)",0.073784617,0.035291797
"Age[20,60)",0.077997539,0.072664868
"Age[20,60)",0.064866964,0.030034823
"Age[20,60)",0.079391422,0.065650799
"Age[20,60)",0.096115543,0.066280833
"Age[20,60)",0.06347287,0.057717675
"Age[20,60)",0.063408821,0.03183683
"Age[20,60)",0.052039965,0.05393943
"Age[20,60)",0.100332908,0.070634724
"Age[20,60)",0.076090048,0.043062771
"Age[20,60)",0.061592933,0.01153382
"Age[20,60)",0.046718649,0.045185885
"Age[20,60)",0.090989144,0.040350879
"Age[20,60)",0.041093033,0.036833684
"Age[20,60)",0.086822893,0.063563297
"Age[20,60)",0.057325973,0.05864198
"Age[20,60)",0.060062845,0.067692173
"Age[20,60)",0.064147769,0.04945583
"Age[20,60)",0.06142997,0.051144227
"Age[20,60)",0.072717954,0.03100281
"Age[20,60)",0.093563587,0.094022338
"Age[20,60)",0.09718893,0.08287172
"Age[20,60)",0.080739974,0.080950157
"Age[20,60)",0.076112501,0.054537494
"Age[20,60)",0.079920652,0.076217876
"Age[20,60)",0.067405311,0.042583983
"Age[20,60)",0.100526908,0.091443577
"Age[20,60)",0.094766141,0.062173028
"Age[20,60)",0.077974903,0.07032279
"Age[20,60)",0.075470783,0.063876919
"Age[20,60)",0.07026205,0.048938169
"Age[20,60)",0.09444311,0.074011213
"Age[20,60)",0.067137635,0.063007958
"Age[20,60)",0.107518719,0.095789766
"Age[20,60)",0.049599312,0.051382521
"Age[20,60)",0.10093087,0.077465882
"Age[20,60)",0.078295685,0.061367434
"Age[20,60)",0.070472715,0.035900665
"Age[20,60)",0.075430814,0.042197618
"Age[20,60)",0.074902098,0.056784164
"Age[20,60)",0.069130239,0.021349839
"Age[20,60)",0.060044608,0.029608465
"Age[20,60)",0.058588311,0.041209773
"Age[20,60)",0.063279247,0.078539024
"Age[20,60)",0.069493471,0.059393343
"Age[20,60)",0.087406454,0.079143183
"Age[20,60)",0.083899824,0.085050829
"Age[20,60)",0.088108797,0.077784502
"Age[20,60)",0.077014083,0.056066387
"Age[20,60)",0.066019556,0.070608357
"Age[20,60)",0.091877237,0.082049523
"Age[20,60)",0.092437874,0.061327223
"Age[20,60)",0.094119611,0.058905274
"Age[20,60)",0.083619111,0.079677295
"Age[20,60)",0.062114892,0.033167257
"Age[20,60)",0.070105518,0.061968692
"Age[20,60)",0.06212694,0.054996904
"Age[20,60)",0.080383292,0.081226514
"Age[20,60)",0.084647131,0.062031171
"Age[20,60)",0.081079177,0.06933353
"Age[20,60)",0.061251847,0.039944547
"Age[20,60)",0.083930625,0.047949983
"Age[20,60)",0.068989377,0.053318112
"Age[20,60)",0.078745832,0.032929331
"Age[20,60)",0.085794027,0.050261936
"Age[20,60)",0.061687721,0.069956209
"Age[20,60)",0.06601323,0.033728744
"Age[20,60)",0.067037484,0.066610961
"Age[20,60)",0.068947656,0.049493164
"Age[20,60)",0.083310843,0.064901
"Age[20,60)",0.091654132,0.073000506
"Age[20,60)",0.081611821,0.072236478
"Age[20,60)",0.077768562,0.031917994
"Age[20,60)",0.068567709,0.045642224
"Age[20,60)",0.089733915,0.051722025
"Age[20,60)",0.052988095,0.060970926
"Age[20,60)",0.082889853,0.056105285
"Age[20,60)",0.086316132,0.069255487
"Age[20,60)",0.103353393,0.070704204
"Age[20,60)",0.053870525,0.043713622
"Age[20,60)",0.084960071,0.090131087
"Age[20,60)",0.065250956,0.044991651
"Age[20,60)",0.091304018,0.039319156
"Age[20,60)",0.067572656,0.076905804
"Age[20,60)",0.094577685,0.06675832
"Age[20,60)",0.065485996,0.076868034
"Age[20,60)",0.077079349,0.05772451
"Age[20,60)",0.074297052,0.05528733
"Age[20,60)",0.11388279,0.096501804
"Age[20,60)",0.063512956,0.075524959
"Age[20,60)",0.071450978,0.08364304
"Age[20,60)",0.071255848,0.064954382
"Age[20,60)",0.057275984,0.041191826
"Age[20,60)",0.068307953,0.050853292
"Age[20,60)",0.066383586,0.048634913
"Age[20,60)",0.079986012,0.084375395
"Age[20,60)",0.071386096,0.065422311
"Age[20,60)",0.08018465,0.078470303
"Age[20,60)",0.086835395,0.051554001
"Age[20,60)",0.076858422,0.073324122
"Age[20,60)",0.081270014,0.050657417
"Age[20,60)",0.085389794,0.062948493
"Age[20,60)",0.09054207,0.075236946
"Age[20,60)",0.074967344,0.074505521
"Age[20,60)",0.055769771,0.052206175
"Age[20,60)",0.087676658,0.062926564
"Age[20,60)",0.070744912,0.03971464
"Age[20,60)",0.074421362,0.07766186
"Age[20,60)",0.068288782,0.068476661
"Age[20,60)",0.075139126,0.074531699
"Age[20,60)",0.06071532,0.068623893
"Age[20,60)",0.06931115,0.040148256
"Age[20,60)",0.074898021,0.085551986
"Age[20,60)",0.081255611,0.066228171
"Age[20,60)",0.080201209,0.068210362
"Age[20,60)",0.067761168,0.060247133
"Age[20,60)",0.070774086,0.042762003
"Age[20,60)",0.086531254,0.060910612
"Age[20,60)",0.07510767,0.075868553
"Age[20,60)",0.064243539,0.037332522
"Age[20,60)",0.06394376,0.051605644
"Age[20,60)",0.071852106,0.057513197
"Age[20,60)",0.054922187,0.052183296
"Age[20,60)",0.065681173,0.031321437
"Age[20,60)",0.075301996,0.002196939
"Age[20,60)",0.05972247,0.057606161
"Age[20,60)",0.096011565,0.070578308
"Age[20,60)",0.066990156,0.077645797
"Age[20,60)",0.0805614,0.061759464
"Age[20,60)",0.088668235,0.075944135
"Age[20,60)",0.075196285,0.067583556
"Age[20,60)",0.074214175,0.04821025
"Age[20,60)",0.086438734,0.106674599
"Age[20,60)",0.081097071,0.051513204
"Age[20,60)",0.067419693,0.04279767
"Age[20,60)",0.074249535,0.048296831
"Age[20,60)",0.079363172,0.063414788
"Age[20,60)",0.076021257,0.087623429
"Age[20,60)",0.080623604,0.067477276
"Age[20,60)",0.086060876,0.096893993
"Age[20,60)",0.057161996,0.052693519
"Age[20,60)",0.095017095,0.079432044
"Age[20,60)",0.059513612,0.078171294
"Age[20,60)",0.078787805,0.072816416
"Age[20,60)",0.087192338,0.063090104
"Age[20,60)",0.069909608,0.056002097
"Age[20,60)",0.061861112,0.069454125
"Age[20,60)",0.082877476,0.048187782
"Age[20,60)",0.083749561,0.061285392
"Age[20,60)",0.061107485,0.061466149
"Age[20,60)",0.062304392,0.057330757
"Age[20,60)",0.089994424,0.072679829
"Age[20,60)",0.054308374,0.049433805
"Age[20,60)",0.063625717,0.066508216
"Age[20,60)",0.074511934,0.047235705
"Age[20,60)",0.043823168,0.059294087
"Age[20,60)",0.073317299,0.049513386
"Age[20,60)",0.057665455,0.037161733
"Age[20,60)",0.077032444,0.076570949
"Age[20,60)",0.080958369,0.062334267
"Age[20,60)",0.05099557,0.062082008
"Age[20,60)",0.072361119,0.051854645
"Age[20,60)",0.085608538,0.04380337
"Age[20,60)",0.084266147,0.041922419
"Age[20,60)",0.078717098,0.060923239
"Age[20,60)",0.073285266,0.072514605
"Age[20,60)",0.095495422,0.051252039
"Age[20,60)",0.07620651,0.059746057
"Age[20,60)",0.088750442,0.102215272
"Age[20,60)",0.076106061,0.081767894
"Age[20,60)",0.08391355,0.055648734
"Age[20,60)",0.092396371,0.029343015
"Age[20,60)",0.064241579,0.076380863
"Age[20,60)",0.067301631,0.051984198
"Age[20,60)",0.082812971,0.071775557
"Age[20,60)",0.0902638,0.08461402
"Age[20,60)",0.063047353,0.06181002
"Age[20,60)",0.069993571,0.051508462
"Age[20,60)",0.070149535,0.072485221
"Age[20,60)",0.054504064,0.065309102
"Age[20,60)",0.074459977,0.070696151
"Age[20,60)",0.072994162,0.072219223
"Age[20,60)",0.055191696,0.055760101
"Age[20,60)",0.084102764,0.065836206
"Age[20,60)",0.064614582,0.099049503
"Age[20,60)",0.067481044,0.070254196
"Age[20,60)",0.063668358,0.051481939
"Age[20,60)",0.064863073,0.046885194
"Age[20,60)",0.08324217,0.079835616
"Age[20,60)",0.086624245,0.082527265
"Age[20,60)",0.066127724,0.066514432
"Age[20,60)",0.07557742,0.063771092
"Age[20,60)",0.052259462,0.030181859
"Age[20,60)",0.054645342,0.020900129
"Age[20,60)",0.077845844,0.049455669
"Age[20,60)",0.061021114,0.046915168
"Age[20,60)",0.037927609,0.043950455
"Age[20,60)",0.078371397,0.073993996
"Age[20,60)",0.064282466,0.068860683
"Age[20,60)",0.066625384,0.054890556
"Age[20,60)",0.061559681,0.05105868
"Age[20,60)",0.06297585,0.04563376
"Age[20,60)",0.062419361,0.039312013
"Age[20,60)",0.077625377,0.057893789
"Age[20,60)",0.056437669,0.06461479
"Age[20,60)",0.077028491,0.042261384
"Age[20,60)",0.065024578,0.076868617
