AgeGroup,Overexpressed,Underexpressed
"Age[60,90)",0.119779032,0.05288969
"Age[60,90)",0.032369774,-0.004343474
"Age[60,90)",0.059190608,0.107110395
"Age[60,90)",0.190055703,0.035483801
"Age[60,90)",0.053319396,0.039330852
"Age[60,90)",0.157671185,0.069845522
"Age[60,90)",0.140168949,0.048945402
"Age[60,90)",0.129658708,0.091804605
"Age[60,90)",0.125489393,0.043819887
"Age[60,90)",0.126041628,0.050150134
"Age[60,90)",0.136713219,0.034734581
"Age[60,90)",0.160077405,0.046915432
"Age[60,90)",0.156698322,0.076334022
"Age[60,90)",0.071244417,0.032779744
"Age[60,90)",0.149056308,0.010602714
"Age[60,90)",0.179312086,0.056052711
"Age[60,90)",0.193424838,0.054211533
"Age[60,90)",0.082271293,0.085614691
"Age[60,90)",0.196987296,0.042764683
"Age[60,90)",0.127730691,0.076879136
"Age[20,60)",0.080600718,0.070708381
"Age[60,90)",0.209729841,0.044507034
"Age[60,90)",0.127690783,0.037381705
"Age[60,90)",0.131891489,0.039899212
"Age[60,90)",0.13497755,0.095356181
"Age[60,90)",0.170458042,0.064626448
"Age[60,90)",0.185215455,0.052576848
"Age[60,90)",0.132220295,0.009155671
"Age[60,90)",0.110605922,0.082926458
"Age[60,90)",0.15557255,0.031169606
"Age[60,90)",0.181862101,0.018047702
"Age[60,90)",0.164411187,0.014336861
"Age[60,90)",0.125580771,0.058179239
"Age[60,90)",0.113465577,0.102471635
"Age[60,90)",0.110858715,0.043399401
"Age[60,90)",0.138971772,0.014048452
"Age[60,90)",0.13555601,0.050814147
"Age[60,90)",0.16472326,0.051573431
"Age[60,90)",0.168892464,0.059079643
"Age[60,90)",0.064179338,0.053373738
"Age[60,90)",0.164163268,0.060574148
"Age[60,90)",0.156799484,0.065802317
"Age[60,90)",0.125535633,0.079560499
"Age[60,90)",0.198522914,0.025894828
"Age[60,90)",0.167968336,0.05984286
"Age[60,90)",0.16375422,0.072296232
"Age[60,90)",0.159463029,0.085983533
"Age[60,90)",0.197054479,0.041583668
"Age[60,90)",0.130879213,0.016707162
"Age[60,90)",0.175848296,0.013187139
"Age[60,90)",0.07085707,0.068167467
"Age[60,90)",0.161572446,0.092218202
"Age[60,90)",0.11543442,0.007248163
"Age[60,90)",0.103488894,0.049776313
"Age[60,90)",0.107589281,0.05476716
"Age[60,90)",0.175836159,0.053633156
"Age[60,90)",0.16338777,0.042869819
"Age[60,90)",0.196738262,0.076666344
"Age[60,90)",0.161405478,0.06264057
"Age[60,90)",0.139757292,0.045904679
"Age[60,90)",0.191539213,0.043481837
"Age[60,90)",0.124480823,0.055970791
"Age[60,90)",0.134983008,0.022934687
"Age[60,90)",0.138461586,0.084816627
"Age[60,90)",0.158969913,0.043614873
"Age[60,90)",0.087980297,0.018728061
"Age[60,90)",0.184652345,0.037869808
"Age[60,90)",0.123839699,0.082763938
"Age[60,90)",0.094137898,0.088959607
"Age[60,90)",0.146027137,0.029422678
"Age[60,90)",0.190866039,0.047172394
"Age[60,90)",0.16034127,0.060233584
"Age[60,90)",0.130407974,0.046585705
"Age[60,90)",0.155609036,0.056946903
"Age[60,90)",0.172452353,0.033064278
"Age[60,90)",0.152386109,0.026407623
"Age[20,60)",0.169778321,0.037744379
"Age[60,90)",0.203107613,0.05729209
"Age[60,90)",0.140588567,0.08264974
"Age[60,90)",0.169641827,0.068246685
"Age[60,90)",0.152775753,0.018185634
"Age[60,90)",0.198323136,0.060212961
"Age[60,90)",0.156986947,0.03476388
"Age[60,90)",0.192621,0.042988453
"Age[60,90)",0.138179725,0.056949977
"Age[60,90)",0.11046915,0.074700993
"Age[60,90)",0.160378015,0.023112052
"Age[60,90)",0.197408883,0.073279143
"Age[60,90)",0.141161143,0.064086383
"Age[60,90)",0.050728547,0.046104963
"Age[60,90)",0.221654783,0.044669868
"Age[60,90)",0.148975479,0.014251281
"Age[60,90)",0.193407555,0.020614365
"Age[60,90)",0.148727204,0.088047282
"Age[60,90)",0.203198284,0.058901936
"Age[60,90)",0.122082566,0.073814369
"Age[60,90)",0.142012076,0.068101765
"Age[60,90)",0.214126512,0.02549221
"Age[60,90)",0.11800661,0.041522288
"Age[60,90)",0.13500089,0.062274686
"Age[60,90)",0.099481189,0.087589522
"Age[60,90)",0.171302782,0.064534478
"Age[60,90)",0.106381763,0.060647639
"Age[60,90)",0.208570369,0.024464894
"Age[60,90)",0.202637623,0.057760068
"Age[60,90)",0.190759721,0.023185225
"Age[60,90)",0.115879357,0.019824416
"Age[60,90)",0.109355997,0.038873608
"Age[60,90)",0.171013226,0.057235277
"Age[60,90)",0.019125165,0.01911758
"Age[20,60)",0.150719003,0.086606291
"Age[60,90)",0.198410825,0.029510333
"Age[60,90)",0.137482631,0.0639521
"Age[60,90)",0.151108499,0.084439052
"Age[60,90)",0.13628591,0.050217615
"Age[60,90)",0.141959781,0.076865342
"Age[60,90)",0.112549116,0.080517186
"Age[60,90)",0.114557622,0.030846516
"Age[60,90)",0.104494283,0.072289852
"Age[60,90)",0.151127304,0.082064815
"Age[60,90)",0.180557895,0.068960455
"Age[60,90)",0.113880582,0.064440827
"Age[60,90)",0.048765586,-0.005159429
"Age[60,90)",0.1467094,0.07277656
"Age[60,90)",0.225122079,0.066333415
"Age[60,90)",0.155332726,0.061130111
"Age[20,60)",0.081007702,0.024414356
"Age[60,90)",0.135447775,0.091143848
"Age[60,90)",0.162676899,0.069461173
"Age[20,60)",0.13199973,0.020719207
"Age[60,90)",0.163345113,0.059242207
"Age[60,90)",0.175182409,0.047144274
"Age[60,90)",0.149940242,0.051540179
"Age[60,90)",0.162347275,0.038131757
"Age[60,90)",0.104516062,0.017795849
"Age[60,90)",0.111560968,0.121411358
"Age[60,90)",0.182022177,0.053306485
"Age[60,90)",0.136042114,0.08701578
"Age[20,60)",0.073933197,0.011097878
"Age[20,60)",0.166693677,0.031608652
"Age[20,60)",0.103780953,0.05513763
"Age[20,60)",0.061856118,0.011583595
"Age[20,60)",0.068281331,0.079594003
"Age[20,60)",0.083400585,0.025354422
"Age[20,60)",0.080568539,0.008571539
"Age[20,60)",0.084056302,0.044416437
"Age[20,60)",0.11659302,0.035991069
"Age[20,60)",0.031426452,0.020902472
"Age[20,60)",0.050119864,0.005236838
"Age[20,60)",0.095184399,0.009959071
"Age[20,60)",0.079992206,-0.023776347
"Age[20,60)",0.114102917,0.068672863
"Age[20,60)",0.088013349,0.050347064
"Age[20,60)",0.069099667,0.059238288
"Age[20,60)",0.037919201,0.022055262
"Age[20,60)",0.095539279,0.02882468
"Age[20,60)",0.086903934,0.021550578
"Age[20,60)",0.063446948,-0.004135519
"Age[20,60)",0.144647569,0.018240291
"Age[20,60)",0.043958977,-0.005435083
"Age[20,60)",0.071839303,0.020205841
"Age[20,60)",0.065215981,0.003048791
"Age[20,60)",-0.004964221,0.063275108
"Age[20,60)",0.027416668,0.023728642
"Age[20,60)",0.101346742,0.027246209
"Age[20,60)",0.077948666,0.013036161
"Age[20,60)",0.074687627,0.021638814
"Age[20,60)",0.118256275,-0.004453718
"Age[20,60)",0.072702009,0.021835227
"Age[20,60)",-0.002065074,0.029672221
"Age[20,60)",0.045434282,0.045632928
"Age[20,60)",0.102284333,0.000115568
"Age[20,60)",0.074208997,0.004020588
"Age[20,60)",0.09179508,0.03826154
"Age[20,60)",0.063401325,0.053014588
"Age[20,60)",0.016854843,0.030799332
"Age[20,60)",0.092273439,0.016800845
"Age[20,60)",0.008421368,0.030189643
"Age[20,60)",0.045776325,-0.001282054
"Age[20,60)",0.043813269,0.050875369
"Age[20,60)",0.017194252,0.036014549
"Age[20,60)",0.063907068,0.066449606
"Age[20,60)",0.061912635,0.024445979
"Age[20,60)",0.0620661,-0.004173735
"Age[20,60)",0.058524725,0.019251196
"Age[20,60)",0.064747509,0.050636316
"Age[20,60)",0.064317614,0.006670011
"Age[20,60)",0.00975266,0.024745077
"Age[20,60)",0.078043854,0.027581732
"Age[20,60)",0.09227511,0.064272031
"Age[20,60)",0.061689234,0.00598581
"Age[20,60)",0.071594448,-0.012177069
"Age[20,60)",0.010226522,0.052556367
"Age[20,60)",0.071383491,-0.003818496
"Age[20,60)",0.080007542,0.000215182
"Age[20,60)",0.106782891,0.040951513
"Age[20,60)",0.023682324,0.029335138
"Age[20,60)",0.086516747,0.063982654
"Age[20,60)",0.075150903,0.011750105
"Age[20,60)",0.070872887,-0.004360745
"Age[20,60)",0.025673505,0.020514646
"Age[20,60)",0.114046301,0.038626642
"Age[20,60)",0.098279695,0.006432375
"Age[20,60)",0.020745048,0.050956767
"Age[20,60)",0.038383688,0.033535856
"Age[20,60)",0.03177539,0.055004479
"Age[20,60)",0.004247992,0.031984897
"Age[20,60)",0.014489583,0.023113649
"Age[20,60)",0.127947024,0.003301978
"Age[20,60)",0.036611842,0.029251842
"Age[20,60)",0.124514361,-0.004740482
"Age[20,60)",0.045028358,0.073871802
"Age[20,60)",-0.00597118,0.029102011
"Age[20,60)",0.024803896,0.022312906
"Age[20,60)",0.096048482,0.053206949
"Age[20,60)",0.098405039,0.034782297
"Age[20,60)",0.082190798,0.013038392
"Age[20,60)",0.084611172,0.043519045
"Age[20,60)",0.049503872,0.021603621
"Age[20,60)",0.160030427,0.018683706
"Age[20,60)",0.048404848,0.065072901
"Age[20,60)",0.116653498,0.009770731
"Age[20,60)",0.085744192,0.005281483
"Age[20,60)",0.088739885,0.032423207
"Age[20,60)",0.090303131,-0.00452375
"Age[20,60)",0.002616239,0.00131566
"Age[20,60)",0.111423183,0.012283144
"Age[20,60)",0.039895275,-0.006325716
"Age[20,60)",0.018918494,0.001049631
"Age[20,60)",0.095528632,0.015626183
"Age[20,60)",0.070188707,0.016920767
"Age[20,60)",0.081862827,0.046900282
"Age[20,60)",0.149937743,0.026947243
"Age[20,60)",0.101533206,-0.006660739
"Age[20,60)",0.042601797,0.018607948
"Age[20,60)",-0.002055899,0.024829688
"Age[20,60)",0.057165064,0.027322587
"Age[20,60)",0.059422877,0.023993529
"Age[20,60)",0.061930308,-0.000527065
"Age[20,60)",0.041836569,0.000481216
"Age[20,60)",0.048655016,0.067453795
"Age[20,60)",0.052947351,0.059961158
"Age[20,60)",0.044750924,0.0087724
"Age[20,60)",0.064243014,0.013747761
"Age[20,60)",0.034754667,0.0293899
"Age[20,60)",0.052039251,0.01070259
"Age[20,60)",0.029120992,0.016684738
"Age[20,60)",0.033032437,0.014224212
"Age[20,60)",0.069354409,0.011133731
"Age[20,60)",0.088020656,0.008120079
"Age[20,60)",0.061476431,0.023248858
"Age[20,60)",0.112039182,0.004216359
"Age[20,60)",0.0119987,0.027884743
"Age[20,60)",0.05344574,0.040666011
"Age[20,60)",0.097393733,0.007007014
"Age[20,60)",0.030266011,0.043088908
"Age[20,60)",0.042831992,0.027713412
"Age[20,60)",0.00502669,0.024719478
"Age[20,60)",0.05036681,0.013149428
"Age[20,60)",0.122893319,0.006441566
"Age[20,60)",0.073839718,0.005321207
"Age[20,60)",0.072557399,0.030786728
"Age[20,60)",0.0550735,0.030433565
"Age[20,60)",0.049279914,-0.006719992
"Age[20,60)",0.027998378,0.052235537
"Age[20,60)",0.088962577,0.037054101
"Age[20,60)",0.088215902,0.031461218
"Age[20,60)",0.083466925,0.011091077
"Age[20,60)",0.051841508,0.00567863
"Age[20,60)",0.094937249,0.051173229
"Age[20,60)",0.078175065,0.008818987
"Age[20,60)",0.011559808,0.033230519
"Age[20,60)",0.069972769,0.033035147
"Age[20,60)",0.046560468,0.014720194
"Age[20,60)",0.066436207,-0.005995211
"Age[20,60)",0.08508538,0.031021721
"Age[20,60)",0.034234105,0.027953808
"Age[20,60)",0.032485423,0.027523698
"Age[20,60)",0.028164504,0.011576139
"Age[20,60)",0.074795903,-0.009218701
"Age[20,60)",0.058670613,0.002719241
"Age[20,60)",0.061378503,0.000462408
"Age[20,60)",0.01328023,0.003078663
"Age[20,60)",0.081872507,-0.023562446
"Age[20,60)",0.065603597,-0.010651255
"Age[20,60)",0.026998633,0.023607497
"Age[20,60)",0.0329958,0.015792026
"Age[20,60)",0.037023129,0.006151708
"Age[20,60)",0.006622545,0.020194169
"Age[20,60)",0.057139214,0.021974607
"Age[20,60)",0.072170282,-0.011953734
"Age[20,60)",0.052487296,-0.014502583
"Age[20,60)",0.059136547,0.043672961
"Age[20,60)",0.056665952,0.026854806
"Age[20,60)",0.057956821,0.019201167
"Age[20,60)",0.017224937,0.012188467
"Age[20,60)",0.082987245,0.033025192
"Age[20,60)",0.032636828,0.051457891
"Age[20,60)",0.095163447,0.011739561
"Age[20,60)",0.023593401,0.033107854
"Age[20,60)",0.072790132,-0.005311099
"Age[20,60)",0.056839847,0.036798878
"Age[20,60)",0.06008248,0.056347027
"Age[20,60)",0.090496722,0.016694853
"Age[20,60)",0.053370769,0.031294186
"Age[20,60)",0.039455912,-0.005571868
"Age[20,60)",0.041576216,-0.007633599
"Age[20,60)",0.088405043,0.015950895
"Age[20,60)",0.090964606,0.002887669
"Age[20,60)",0.059774943,0.014383713
"Age[20,60)",0.035132746,0.018940122
"Age[20,60)",0.100725126,0.000222554
"Age[20,60)",0.030578594,0.0317688
"Age[20,60)",0.032110258,0.03878565
"Age[20,60)",0.048576226,-0.022620998
"Age[20,60)",0.015264161,0.045743957
"Age[20,60)",0.033872702,0.011086197
"Age[20,60)",0.104161078,-0.014106143
"Age[20,60)",0.011458864,0.009082607
"Age[20,60)",0.050512376,-0.006608592
"Age[20,60)",0.053797112,-0.01870105
"Age[20,60)",0.063422693,0.024142185
"Age[20,60)",0.054929367,0.02516643
"Age[20,60)",0.107164545,-0.006880679
"Age[20,60)",0.048713929,0.015167813
"Age[20,60)",0.024991876,0.044352917
"Age[20,60)",0.061677574,-0.013116536
"Age[20,60)",-0.000573301,0.034520478
"Age[20,60)",0.06580145,0.009280411
"Age[20,60)",0.016758787,-0.005168645
"Age[20,60)",0.037239857,0.024859183
"Age[20,60)",0.040986738,-0.00429046
"Age[20,60)",0.035950969,0.014932309
"Age[20,60)",0.097599199,0.003127695
"Age[20,60)",-0.001130309,-0.004435795
"Age[20,60)",0.05499922,0.001794054
"Age[20,60)",0.022497711,0.06950036
"Age[20,60)",0.003937124,-0.012952171
"Age[20,60)",0.055142786,0.036506322
"Age[20,60)",0.062766702,-0.004203905
"Age[20,60)",0.09348157,0.007518288
"Age[20,60)",0.053055537,0.021580567
"Age[20,60)",0.114689695,0.039436605
"Age[20,60)",0.043330185,0.069778972
"Age[20,60)",0.045007942,0.008819655
"Age[20,60)",0.092459009,0.036188447
"Age[20,60)",0.096338905,0.010438337
"Age[20,60)",0.070293217,0.007767835
"Age[20,60)",0.050970107,0.025537078
"Age[20,60)",0.033525694,0.055487735
"Age[20,60)",0.018167156,0.047424808
"Age[20,60)",0.076879923,0.012670756
"Age[20,60)",0.031378952,0.015794679
"Age[20,60)",0.024187754,-0.00053347
"Age[20,60)",0.06626198,-0.013785949
"Age[20,60)",0.053109302,0.12503568
"Age[20,60)",0.04623156,0.021308079
"Age[20,60)",0.104026402,0.033242872
"Age[20,60)",0.087078002,0.055633492
"Age[20,60)",0.070392981,0.02313936
"Age[20,60)",0.028384443,0.020792244
"Age[20,60)",0.034440065,0.079095255
"Age[20,60)",0.07507954,0.023504224
"Age[20,60)",0.084857097,0.025511364
"Age[20,60)",0.092271978,0.011520016
"Age[20,60)",0.079963123,0.037608659
"Age[20,60)",0.086313905,0.008330669
"Age[20,60)",0.208390213,0.030347266
"Age[20,60)",0.183182355,0.041111949
"Age[20,60)",0.192248101,0.059466081
"Age[20,60)",0.166006993,0.030452898
"Age[20,60)",0.145174793,0.101582694
"Age[20,60)",0.106614613,0.082231631
"Age[20,60)",0.155174703,0.012438054
"Age[20,60)",0.154962836,0.00150384
"Age[20,60)",0.208979847,0.061280223
"Age[20,60)",0.215942831,0.033185457
"Age[20,60)",0.194543148,0.043297901
"Age[20,60)",0.201263928,0.039996199
"Age[20,60)",0.125033323,0.035578375
"Age[20,60)",0.124674381,0.015586651
"Age[20,60)",0.122982066,0.02477549
"Age[20,60)",0.16978795,0.013140433
"Age[20,60)",0.181009858,0.044263015
"Age[20,60)",0.175104174,0.049677302
"Age[20,60)",0.165949949,0.020374928
"Age[20,60)",0.15000424,0.031359492
"Age[20,60)",0.129180691,0.061147783
"Age[20,60)",0.095254128,-0.000243349
"Age[20,60)",0.142504485,0.019698249
"Age[20,60)",0.117803401,0.015722761
"Age[20,60)",0.165544641,0.001648912
"Age[20,60)",0.130983012,-0.006053906
"Age[20,60)",0.128796537,0.084470007
"Age[20,60)",0.153629188,0.02267044
"Age[20,60)",0.12657772,-0.017611068
"Age[20,60)",0.100379744,0.008885582
"Age[20,60)",0.169885336,0.063392574
"Age[20,60)",0.207059398,0.07343104
"Age[20,60)",0.171642386,-0.004447611
"Age[20,60)",0.105647129,0.073511418
"Age[20,60)",0.143069878,0.063582901
"Age[20,60)",0.124146969,0.023866719
"Age[20,60)",0.091269174,0.023271802
"Age[20,60)",0.138282756,0.05643332
"Age[20,60)",0.111466102,0.034662173
"Age[20,60)",0.193535719,0.008578718
"Age[20,60)",0.121033272,0.03175349
"Age[20,60)",0.132177512,0.023007201
"Age[20,60)",0.159493429,0.027421411
"Age[20,60)",0.110473878,0.006182424
"Age[20,60)",0.144139101,0.051137244
"Age[20,60)",0.152209021,0.031698941
"Age[20,60)",0.195888424,0.060923215
"Age[20,60)",0.154384248,0.029275422
"Age[20,60)",0.201613819,0.02861385
"Age[20,60)",0.184430484,0.019048708
"Age[20,60)",0.182211464,0.059621896
"Age[20,60)",0.131251527,0.059752009
"Age[20,60)",0.159627235,0.023124819
"Age[20,60)",0.114521539,0.036265017
"Age[20,60)",0.142504893,0.013161171
"Age[20,60)",0.153309466,0.004514009
"Age[20,60)",0.083722587,0.040791381
"Age[20,60)",0.148099215,0.047228677
"Age[20,60)",0.194207392,0.025966921
"Age[20,60)",0.155501797,0.014971926
"Age[20,60)",0.141309573,0.032174752
"Age[20,60)",0.20230057,0.056780365
"Age[20,60)",0.151507945,0.057627202
"Age[20,60)",0.147299569,0.056695216
"Age[20,60)",0.0975147,-0.007587243
"Age[20,60)",0.141924293,0.027197703
"Age[20,60)",0.122103661,0.032978252
"Age[20,60)",0.174171997,0.057256548
"Age[20,60)",0.11638469,0.037430028
"Age[20,60)",0.202556379,0.019743176
"Age[20,60)",0.154802736,0.019352302
"Age[20,60)",0.097918467,0.107731513
"Age[20,60)",0.146967447,0.043400457
"Age[20,60)",0.144930261,-0.004972907
"Age[20,60)",0.202102271,0.037127436
"Age[20,60)",0.179620695,0.047247979
"Age[20,60)",0.272743986,0.023642621
"Age[20,60)",0.087525649,0.015009121
"Age[20,60)",0.163255823,0.013375122
"Age[20,60)",0.184602405,0.048750631
"Age[20,60)",0.162750573,0.008412008
"Age[20,60)",0.100040157,-0.007396978
"Age[20,60)",0.164165385,-0.006486325
"Age[20,60)",0.1330308,0.048720293
"Age[20,60)",0.174812995,0.0448083
"Age[20,60)",0.139248734,0.003453929
"Age[20,60)",0.112330687,0.0120936
"Age[20,60)",0.179987061,0.005578908
"Age[20,60)",0.159799134,0.019492844
"Age[20,60)",0.118125934,0.008932217
"Age[20,60)",0.121269829,0.022914448
"Age[20,60)",0.128608266,0.04607841
"Age[20,60)",0.111579411,0.02057982
"Age[20,60)",0.179822408,0.003394485
"Age[20,60)",0.128827223,0.006195713
"Age[20,60)",0.142295708,0.034587889
"Age[20,60)",0.200803788,0.017230496
"Age[20,60)",0.109936141,0.004493818
"Age[20,60)",0.08377508,0.039936228
"Age[20,60)",0.10353038,0.032175181
"Age[20,60)",0.194221425,0.034496857
"Age[20,60)",0.116594674,-0.010603621
"Age[20,60)",0.145357139,0.040125518
"Age[20,60)",0.110787169,0.017036932
"Age[20,60)",0.134013182,0.026117767
"Age[20,60)",0.112099067,0.059930636
"Age[20,60)",0.165430119,0.02212714
"Age[20,60)",0.130685597,0.024002537
"Age[20,60)",0.188380005,0.034696241
"Age[20,60)",0.131805178,0.02383594
"Age[20,60)",0.200023416,-0.008400232
"Age[20,60)",0.110139101,0.04099633
"Age[20,60)",0.126133938,0.015563033
"Age[20,60)",0.165934608,-0.001782525
"Age[20,60)",0.069172171,0.046498758
"Age[20,60)",0.169368961,0.027009525
"Age[20,60)",0.141738316,0.042930021
"Age[20,60)",0.182256598,0.055790023
"Age[20,60)",0.112614122,0.022336814
"Age[20,60)",0.112150112,0.02562068
"Age[20,60)",0.094388641,-0.001903161
"Age[20,60)",0.092758318,0.018585707
"Age[20,60)",0.0644815,0.05319285
"Age[20,60)",0.153572571,0.036764293
"Age[20,60)",0.146679683,-0.008568441
"Age[20,60)",0.178525426,0.021172186
"Age[20,60)",0.114553218,0.022663118
"Age[20,60)",0.127806052,0.036264309
"Age[20,60)",0.181255969,0.032066454
"Age[20,60)",0.187624549,0.049115085
"Age[20,60)",0.181145347,0.009792395
"Age[20,60)",0.134460922,0.024626063
"Age[20,60)",0.14485724,0.03459783
"Age[20,60)",0.111109727,0.044030648
"Age[20,60)",0.1667141,0.056770518
"Age[20,60)",0.110957539,0.028555336
"Age[20,60)",0.138240683,-0.003479323
"Age[20,60)",0.149774303,0.030957199
"Age[20,60)",0.151678098,0.006728592
"Age[20,60)",0.119966641,0.006577328
"Age[20,60)",0.126074492,-0.006193763
"Age[20,60)",0.147223711,0.043723797
"Age[20,60)",0.122422148,0.025765359
"Age[20,60)",0.146230193,0.032282746
"Age[20,60)",0.094868572,0.024704569
"Age[20,60)",0.150537641,0.030124698
"Age[20,60)",0.163851337,0.025689848
"Age[20,60)",0.130372336,0.045116055
"Age[20,60)",0.09968126,0.023763535
"Age[20,60)",0.092270889,0.059077394
"Age[20,60)",0.182038743,0.030807214
"Age[20,60)",0.069031842,0.066121742
"Age[20,60)",0.183380717,0.020940889
"Age[20,60)",0.188166465,0.012516192
"Age[20,60)",0.132934046,0.021101689
"Age[20,60)",0.178191144,0.021402673
"Age[20,60)",0.092914685,0.051284657
"Age[20,60)",0.170928656,-0.001091216
"Age[20,60)",0.206245373,-0.013047351
"Age[20,60)",0.114965058,0.000478578
"Age[20,60)",0.152047839,0.015192075
"Age[20,60)",0.135721762,0.034998156
"Age[20,60)",0.138094131,0.024671336
"Age[20,60)",0.179811534,0.043811419
"Age[20,60)",0.159097863,0.062631169
